contrast_id	human_source_symbol	human_gene_id	human_symbol_mapping_method	human_direction	human_avg_log2FC	rat_gene_id	rat_official_symbol	reciprocal_one_to_one	present_in_rat_matrix	passes_rat_expression_filter
early_allcell_diabetes_vs_control	HBEGF	1839	official_exact	down	-0.808592824	25433	Hbegf	True	True	True
early_allcell_diabetes_vs_control	HIF3A	64344	official_exact	up	0.674109007	64345	Hif3a	True	True	False
early_allcell_diabetes_vs_control	HILPDA	29923	official_exact	up	0.941598526	100361568	Hilpda	True	True	True
early_allcell_diabetes_vs_control	HIRIP3	8479	official_exact	down	-0.665603736	361650	Hirip3	True	True	True
early_allcell_diabetes_vs_control	HK3	3101	official_exact	down	-0.661886187	25060	Hk3	True	True	False
early_allcell_diabetes_vs_control	HMOX1	3162	official_exact	down	-1.401883644	24451	Hmox1	True	True	True
early_allcell_diabetes_vs_control	HOXC9	3225	official_exact	up	0.862900113	368178	Hoxc9	True	True	True
early_allcell_diabetes_vs_control	HSP90B1	7184	official_exact	down	-0.98655933	362862	Hsp90b1	True	True	True
early_allcell_diabetes_vs_control	HYCC1	84668	official_exact	down	-1.837345284	499975	Hycc1	True	True	True
early_allcell_diabetes_vs_control	HYCC2	285172	official_exact	down	-2.078239545	316415	Hycc2	True	True	True
early_allcell_diabetes_vs_control	IARS1	3376	official_exact	down	-1.870087359	306804	Iars1	True	True	True
early_allcell_diabetes_vs_control	IER2	9592	official_exact	down	-0.63333925	494344	Ier2	True	True	True
early_allcell_diabetes_vs_control	IER5	51278	official_exact	down	-0.591003147	498256	Ier5	True	True	True
early_allcell_diabetes_vs_control	IFI30	10437	official_exact	down	-1.047457206	290644	Ifi30	True	True	True
early_allcell_diabetes_vs_control	IFT25	51668	official_exact	down	-1.574075599	685284	Ift25	True	True	True
early_allcell_diabetes_vs_control	IGF1	3479	official_exact	down	-1.615320471	24482	Igf1	True	True	True
early_allcell_diabetes_vs_control	IGSF11	152404	official_exact	up	0.641316352	303926	Igsf11	True	True	True
early_allcell_diabetes_vs_control	IL16	3603	official_exact	down	-0.655552758	116996	Il16	True	True	True
early_allcell_diabetes_vs_control	ILVBL	10994	unique_synonym	down	-0.60910661	362843	Hacl2	True	True	True
early_allcell_diabetes_vs_control	INAFM2	100505573	official_exact	down	-0.934228801	108350443	Inafm2	True	False	False
early_allcell_diabetes_vs_control	INSR	3643	official_exact	up	0.60515215	24954	Insr	True	True	True
early_allcell_diabetes_vs_control	INTS15	79034	official_exact	down	-1.771036661	683674	Ints15	True	False	False
early_allcell_diabetes_vs_control	IQUB	154865	official_exact	up	0.781054881	296936	Iqub	True	True	True
early_allcell_diabetes_vs_control	IRAG2	4033	official_exact	down	-2.971433583	500361	Irag2	True	False	False
early_allcell_diabetes_vs_control	IRF1	3659	official_exact	down	-0.669366913	24508	Irf1	True	True	True
early_allcell_diabetes_vs_control	ISL2	64843	official_exact	down	-0.628027001	57233	Isl2	True	True	True
early_allcell_diabetes_vs_control	ITGA10	8515	official_exact	up	0.768444829	310683	Itga10	True	True	True
early_allcell_diabetes_vs_control	ITGB2	3689	official_exact	down	-0.839646283	309684	Itgb2	True	True	False
early_allcell_diabetes_vs_control	ITGB4	3691	official_exact	down	-0.648751688	25724	Itgb4	True	True	True
early_allcell_diabetes_vs_control	ITPKC	80271	official_exact	up	0.657010999	308451	Itpkc	True	True	True
early_allcell_diabetes_vs_control	JAK3	3718	official_exact	down	-0.793070248	25326	Jak3	True	True	True
early_allcell_diabetes_vs_control	JMJD8	339123	official_exact	down	-0.687447618	360498	Jmjd8	True	True	True
early_allcell_diabetes_vs_control	KANSL1L	151050	official_exact	up	0.858446772	367289	Kansl1l	True	True	True
early_allcell_diabetes_vs_control	KAT2A	2648	official_exact	up	0.59256935	303539	Kat2a	True	True	True
early_allcell_diabetes_vs_control	KATNIP	23247	official_exact	down	-1.926188926	361646	Katnip	True	False	False
early_allcell_diabetes_vs_control	KCNH8	131096	official_exact	up	0.698073292	246325	Kcnh8	True	True	True
early_allcell_diabetes_vs_control	KCNJ3	3760	official_exact	up	0.619543021	50599	Kcnj3	True	True	False
early_allcell_diabetes_vs_control	KCNK12	56660	official_exact	down	-0.816427003	64119	Kcnk12	True	True	True
early_allcell_diabetes_vs_control	KCNK5	8645	official_exact	down	-0.662074962	364241	Kcnk5	True	True	False
early_allcell_diabetes_vs_control	KCNMA1	3778	official_exact	up	0.780072028	83731	Kcnma1	True	True	True
early_allcell_diabetes_vs_control	KCNV1	27012	official_exact	down	-0.616259789	60326	Kcnv1	True	True	True
early_allcell_diabetes_vs_control	KCTD11	147040	official_exact	down	-0.774467246	363634	Kctd11	True	True	True
early_allcell_diabetes_vs_control	KDM5D	8284	official_exact	up	0.714994496	100312983	Kdm5d	True	True	True
early_allcell_diabetes_vs_control	KIAA0825	285600	official_exact	up	0.753164431	294603	Kiaa0825	True	True	True
early_allcell_diabetes_vs_control	KICS2	144577	official_exact	down	-2.099847044	500843	Kics2	True	True	True
early_allcell_diabetes_vs_control	KLF5	688	official_exact	up	0.703232443	84410	Klf5	True	True	True
early_allcell_diabetes_vs_control	KLF9	687	official_exact	up	0.657569152	117560	Klf9	True	True	True
early_allcell_diabetes_vs_control	KLHL9	55958	official_exact	up	0.851215139	313348	Klhl9	True	True	True
early_allcell_diabetes_vs_control	LAMTOR5	10542	official_exact	down	-0.65879221	295357	Lamtor5	True	True	True
early_allcell_diabetes_vs_control	LAPTM5	7805	official_exact	down	-0.916411979	89783	Laptm5	True	True	True
early_allcell_diabetes_vs_control	LARS1	51520	official_exact	down	-2.22150508	291624	Lars1	True	True	True
early_allcell_diabetes_vs_control	LCP1	3936	official_exact	down	-0.651889162	306071	Lcp1	True	True	True
early_allcell_diabetes_vs_control	LEPR	3953	official_exact	up	1.114517316	24536	Lepr	True	True	True
early_allcell_diabetes_vs_control	LGALS9	3965	official_exact	down	-0.62376434	25476	Lgals9	True	True	True
early_allcell_diabetes_vs_control	LGR5	8549	official_exact	up	0.644879014	299802	Lgr5	True	True	True
early_allcell_diabetes_vs_control	LIFR	3977	official_exact	up	0.702437862	81680	Lifr	True	True	True
early_allcell_diabetes_vs_control	LMLN	89782	official_exact	up	0.710723388	363795	Lmln	True	True	True
early_allcell_diabetes_vs_control	LMNB1	4001	official_exact	down	-0.968201527	116685	Lmnb1	True	True	True
early_allcell_diabetes_vs_control	LOXL4	84171	official_exact	down	-0.595585379	309380	Loxl4	True	True	False
early_allcell_diabetes_vs_control	LRGUK	136332	official_exact	up	0.605991805	296968	Lrguk	True	True	False
early_allcell_diabetes_vs_control	LRRC32	2615	official_exact	down	-0.88735141	293135	Lrrc32	True	True	False
early_allcell_diabetes_vs_control	LRRC3B	116135	official_exact	up	1.17640813	305705	Lrrc3b	True	True	True
early_allcell_diabetes_vs_control	LRRC51	120356739	official_exact	down	-1.071729635	293156	Lrrc51	True	True	True
early_allcell_diabetes_vs_control	LRRK1	79705	official_exact	down	-0.66631347	308703	Lrrk1	True	True	True
early_allcell_diabetes_vs_control	LSP1	4046	official_exact	down	-1.032290135	361680	Lsp1	True	True	True
early_allcell_diabetes_vs_control	LUC7L3	51747	official_exact	up	0.732271438	360602	Luc7l3	True	True	True
early_allcell_diabetes_vs_control	LY86	9450	official_exact	down	-0.815124276	291359	Ly86	True	True	True
early_allcell_diabetes_vs_control	LYN	4067	official_exact	down	-0.807479371	81515	Lyn	True	True	True
early_allcell_diabetes_vs_control	LYSET	26175	official_exact	down	-1.733112607	100360358	Lyset	True	True	True
early_allcell_diabetes_vs_control	LYZ	4069	official_exact	down	-0.703111808			False	False	False
early_allcell_diabetes_vs_control	MACROH2A1	9555	official_exact	down	-2.602050732	29384	Macroh2a1	True	True	True
early_allcell_diabetes_vs_control	MACROH2A2	55506	official_exact	down	-1.334843573	361844	Macroh2a2	True	True	True
early_allcell_diabetes_vs_control	MAGI2	9863	official_exact	up	0.596608772	113970	Magi2	True	True	True
early_allcell_diabetes_vs_control	MAL	4118	official_exact	down	-0.881968585	25263	Mal	True	True	True
early_allcell_diabetes_vs_control	MALT1	10892	official_exact	up	0.635620763	307366	Malt1	True	True	True
early_allcell_diabetes_vs_control	MANF	7873	official_exact	down	-0.687016074	315989	Manf	True	True	True
early_allcell_diabetes_vs_control	MAP3K1	4214	official_exact	up	0.622578456	116667	Map3k1	True	True	False
early_allcell_diabetes_vs_control	MAP4K5	11183	official_exact	up	0.607281888	503027	Map4k5	True	True	True
early_allcell_diabetes_vs_control	MARCHF7	64844	official_exact	down	-1.421034498	311059	Marchf7	True	True	True
early_allcell_diabetes_vs_control	MARCHF9	92979	official_exact	down	-1.714638904	679272	Marchf9	True	False	False
early_allcell_diabetes_vs_control	MARCKS	4082	official_exact	down	-0.675838884	25603	Marcks	True	True	True
early_allcell_diabetes_vs_control	MATCAP2	23366	official_exact	down	-1.256361179	315473	Matcap2	True	True	True
early_allcell_diabetes_vs_control	MCF2L	23263	official_exact	down	-0.718541068	117020	Mcf2l	True	True	True
early_allcell_diabetes_vs_control	MCM5	4174	official_exact	down	-1.034511714	291885	Mcm5	True	True	False
early_allcell_diabetes_vs_control	MCM6	4175	official_exact	down	-0.912713153	29685	Mcm6	True	True	False
early_allcell_diabetes_vs_control	MET	4233	official_exact	up	0.647615037	24553	Met	True	True	True
early_allcell_diabetes_vs_control	METRNL	284207	official_exact	down	-0.904341372	316842	Metrnl	True	True	True
early_allcell_diabetes_vs_control	METTL13	51603	official_exact	down	-1.643848921	289159	Mettl13	True	True	True
early_allcell_diabetes_vs_control	METTL25B	51093	official_exact	down	-1.045299292	361976	Mettl25b	True	True	True
early_allcell_diabetes_vs_control	MEX3D	399664	official_exact	down	-0.603779148	299613	Mex3d	True	True	False
early_allcell_diabetes_vs_control	MFAP5	8076	official_exact	up	0.676483612	362429	Mfap5	True	True	True
early_allcell_diabetes_vs_control	MIDEAS	91748	official_exact	down	-1.797714036	314306	Mideas	True	True	True
early_allcell_diabetes_vs_control	MIS12	79003	official_exact	up	0.676236446	501706	Mis12	True	True	True
early_allcell_diabetes_vs_control	MISFA	100506540	official_exact	down	-1.684876658	100911574	Misfa	True	False	False
early_allcell_diabetes_vs_control	MLIP	90523	official_exact	down	-0.594977128	681849	Mlip	True	True	True
early_allcell_diabetes_vs_control	MMACHC	25974	official_exact	down	-0.590672398	313520	Mmachc	True	True	True
early_allcell_diabetes_vs_control	MME	4311	official_exact	down	-0.626129245	24590	Mme	True	True	True
early_allcell_diabetes_vs_control	MMP2	4313	official_exact	down	-0.841223035	81686	Mmp2	True	True	True
early_allcell_diabetes_vs_control	MMRN2	79812	official_exact	down	-0.699625876	306288	Mmrn2	True	True	True
early_allcell_diabetes_vs_control	MON2	23041	official_exact	up	0.62506719	314894	Mon2	True	True	True
early_allcell_diabetes_vs_control	MPZ	4359	official_exact	down	-0.623752184	24564	Mpz	True	True	True
early_allcell_diabetes_vs_control	MRC2	9902	official_exact	down	-0.647209717	498011	Mrc2	True	True	False
early_allcell_diabetes_vs_control	MSANTD2	79684	official_exact	up	0.658983148	500974	Msantd2	True	True	True
early_allcell_diabetes_vs_control	MSANTD7	100421372	official_exact	down	-1.802663614	102547897	Msantd7	True	False	False
early_allcell_diabetes_vs_control	MT-ND3		unresolved_or_ambiguous	down	-0.724446326			False	False	False
early_allcell_diabetes_vs_control	MT1E	4493	official_exact	up	0.94289386			False	False	False
early_allcell_diabetes_vs_control	MTARC1	64757	official_exact	down	-1.590395809	690745	Mtarc1	True	False	False
early_allcell_diabetes_vs_control	MTARC2	54996	official_exact	down	-1.373725027	171451	Mtarc2	True	True	True
early_allcell_diabetes_vs_control	MYO1F	4542	official_exact	down	-0.670009762	314654	Myo1f	True	True	False
early_allcell_diabetes_vs_control	MYO1G	64005	official_exact	down	-0.883590432	289785	Myo1g	True	True	False
early_allcell_diabetes_vs_control	N4BP2L1	90634	official_exact	up	1.041450342	498131	N4bp2l1	True	True	True
early_allcell_diabetes_vs_control	NAA40	79829	official_exact	down	-0.716014266	361718	Naa40	True	True	True
early_allcell_diabetes_vs_control	NALF1	728215	official_exact	down	-0.848829873	498667	Nalf1	True	False	False
early_allcell_diabetes_vs_control	NAPEPLD	222236	official_exact	up	0.664413039	296757	Napepld	True	True	True
early_allcell_diabetes_vs_control	NCF4	4689	official_exact	down	-0.65479082	500904	Ncf4	True	True	False
early_allcell_diabetes_vs_control	NCMAP	400746	official_exact	down	-0.894441898	689826	Ncmap	True	True	False
early_allcell_diabetes_vs_control	NEO1	4756	official_exact	up	0.714678738	81735	Neo1	True	True	True
early_allcell_diabetes_vs_control	NET1	10276	official_exact	up	0.819774067	307098	Net1	True	True	True
early_allcell_diabetes_vs_control	NETO1	81832	official_exact	up	0.779939126	307206	Neto1	True	True	False
early_allcell_diabetes_vs_control	NFATC3	4775	official_exact	up	0.688309328	361400	Nfatc3	True	True	True
early_allcell_diabetes_vs_control	NKAP	79576	official_exact	down	-0.838486095	298342	Nkap	True	True	True
early_allcell_diabetes_vs_control	NLGN4Y	22829	official_exact	up	0.724684448			False	False	False
early_allcell_diabetes_vs_control	NLRX1	79671	official_exact	down	-0.673894753	315599	Nlrx1	True	True	False
early_allcell_diabetes_vs_control	NPNT	255743	official_exact	up	0.792861441	686753	Npnt	True	True	False
early_allcell_diabetes_vs_control	NPR1	4881	official_exact	down	-0.624063194	24603	Npr1	True	True	False
early_allcell_diabetes_vs_control	NQO1	1728	official_exact	down	-0.749071728	24314	Nqo1	True	True	True
early_allcell_diabetes_vs_control	NR2C2AP	126382	official_exact	down	-0.742703504	361128	Nr2c2ap	True	True	True
early_allcell_diabetes_vs_control	NR4A1	3164	official_exact	up	0.587592614	79240	Nr4a1	True	True	True
early_allcell_diabetes_vs_control	NR6A1	2649	official_exact	up	0.66377409	362125	Nr6a1	True	True	False
early_allcell_diabetes_vs_control	NRM	11270	official_exact	down	-0.809904612	361791	Nrm	True	True	True
early_allcell_diabetes_vs_control	NSD3	54904	official_exact	up	1.020699865	290831	Nsd3	True	True	True
early_allcell_diabetes_vs_control	NSUN5	55695	official_exact	down	-0.594760288	288595	Nsun5	True	True	True
early_allcell_diabetes_vs_control	NTNG1	22854	official_exact	down	-0.763591728	295382	Ntng1	True	True	False
early_allcell_diabetes_vs_control	OAF	220323	official_exact	down	-0.646100633	315594	Oaf	True	True	True
early_allcell_diabetes_vs_control	OGT	8473	official_exact	up	0.655711267	26295	Ogt	True	True	True
early_allcell_diabetes_vs_control	OLFM4	10562	official_exact	down	-1.163348145	290409	Olfm4	True	True	False
early_allcell_diabetes_vs_control	OLFML3	56944	official_exact	down	-0.652252223	310743	Olfml3	True	True	True
early_allcell_diabetes_vs_control	OLR1	4973	official_exact	down	-0.899650079	140914	Olr1	True	True	False
early_allcell_diabetes_vs_control	OMA1	115209	official_exact	up	0.708765238	298282	Oma1	True	True	True
early_allcell_diabetes_vs_control	OMD	4958	official_exact	up	0.876049509	83717	Omd	True	False	False
early_allcell_diabetes_vs_control	OMP	4975	official_exact	up	1.070635683	24612	Omp	True	False	False
early_allcell_diabetes_vs_control	ORAI1	84876	official_exact	down	-0.699701513	304496	Orai1	True	True	True
early_allcell_diabetes_vs_control	OSGIN2	734	official_exact	up	0.962014566	313085	Osgin2	True	True	True
early_allcell_diabetes_vs_control	OSR1	130497	official_exact	up	0.720480151	298878	Osr1	True	False	False
early_allcell_diabetes_vs_control	P2RY11	5032	official_exact	down	-0.61132823			False	False	False
early_allcell_diabetes_vs_control	PABIR2	159090	official_exact	down	-1.396729641	501647	Pabir2	True	True	False
early_allcell_diabetes_vs_control	PABIR3	159091	official_exact	down	-1.441549617	685701	Pabir3	True	False	False
early_allcell_diabetes_vs_control	PALMD	54873	official_exact	up	0.586036158	310811	Palmd	True	True	True
early_allcell_diabetes_vs_control	PALS1	64398	official_exact	down	-1.692860594	314259	Pals1	True	True	True
early_allcell_diabetes_vs_control	PALS2	51678	official_exact	down	-0.925906758	362359	Pals2	True	True	True
early_allcell_diabetes_vs_control	PARD3	56288	official_exact	up	0.947618021	81918	Pard3	True	True	True
early_allcell_diabetes_vs_control	PARP14	54625	official_exact	up	0.936265621	303903	Parp14	True	True	True
early_allcell_diabetes_vs_control	PAWR	5074	official_exact	up	1.026426456	64513	Pawr	True	True	True
early_allcell_diabetes_vs_control	PCDH11Y	83259	official_exact	up	0.947203176			False	False	False
early_allcell_diabetes_vs_control	PCDH7	5099	official_exact	up	0.607495082	360942	Pcdh7	True	True	True
early_allcell_diabetes_vs_control	PCDH9	5101	official_exact	up	0.599076921	306091	Pcdh9	True	True	True
early_allcell_diabetes_vs_control	PCDHB7	56129	official_exact	up	0.600025902			False	False	False
early_allcell_diabetes_vs_control	PCDHGA11	56105	official_exact	up	0.655624554	252897	Pcdhga11	True	True	False
early_allcell_diabetes_vs_control	PDE3B	5140	official_exact	up	0.593620264	29516	Pde3b	True	True	True
early_allcell_diabetes_vs_control	PDK4	5166	official_exact	up	1.141413451	89813	Pdk4	True	True	True
early_allcell_diabetes_vs_control	PDS5A	23244	official_exact	up	0.592130929	305343	Pds5a	True	True	True
early_allcell_diabetes_vs_control	PDZRN4	29951	official_exact	up	1.282884953	315250	Pdzrn4	True	True	True
early_allcell_diabetes_vs_control	PEDS1	387521	official_exact	down	-1.573103405	362278	Peds1	True	True	True
